CODMUNDV,NOMEMUN,X,Y
3503505,Areias,-44.71235,-22.67313
3503604,Areiópolis,-48.65285,-22.63182
3503703,Ariranha,-48.77921,-21.185670000000002
3503802,Artur Nogueira,-47.13215,-22.5612
3503901,Arujá,-46.31905,-23.386020000000002
3503950,Aspásia,-50.72803,-20.18356
3504008,Assis,-50.420759999999994,-22.60174
3504107,Atibaia,-46.58679,-23.123260000000002
3504206,Auriflama,-50.57996,-20.64414
3504305,Avaí,-49.31621,-22.18719
3504404,Avanhandava,-49.94735,-21.460539999999998
3504503,Avaré,-48.894009999999994,-23.07519
3504602,Bady Bassitt,-49.43762,-20.93154
3504701,Balbinos,-49.333079999999995,-21.89241
3504800,Bálsamo,-49.5518,-20.70956
3504909,Bananal,-44.33452,-22.733829999999998
3505005,Barão de Antonina,-49.57196,-23.582910000000002
3505104,Barbosa,-49.92217,-21.29066
3505203,Bariri,-48.71884,-22.06681
3505302,Barra Bonita,-48.54175,-22.47948
3505351,Barra do Chapéu,-49.08528,-24.44378
3505401,Barra do Turvo,-48.426970000000004,-24.88874
3505500,Barretos,-48.65195,-20.51416
3505609,Barrinha,-48.09506,-21.23255
3505708,Barueri,-46.87725,-23.50528
3505807,Bastos,-50.744,-21.95022
3505906,Batatais,-47.57477,-20.8678
3506003,Bauru,-49.126129999999996,-22.253989999999998
3506102,Bebedouro,-48.51075,-20.94045
3506201,Bento de Abreu,-50.861959999999996,-21.33176
3506300,Bernardino de Campos,-49.4919,-23.03077
3506359,Bertioga,-46.03011,-23.75966
3506409,Bilac,-50.47927,-21.427789999999998
3506508,Birigui,-50.350970000000004,-21.26161
3506607,Biritiba Mirim,-46.02132,-23.62417
3506706,Boa Esperança do Sul,-48.46359,-21.935010000000002
3506805,Bocaina,-48.52905,-22.10543
3506904,Bofete,-48.28587,-23.128970000000002
3507001,Boituva,-47.67496,-23.287589999999998
3507100,Bom Jesus dos Perdões,-46.47898,-23.172520000000002
3507159,Bom Sucesso de Itararé,-49.16458,-24.315939999999998
3507209,Borá,-50.50213,-22.244220000000002
3507308,Boracéia,-48.78833,-22.17015
3507407,Borborema,-49.07199,-21.61078
3507456,Borebi,-48.99232,-22.680670000000003
3507506,Botucatu,-48.46832,-22.86344
3507605,Bragança Paulista,-46.55595,-22.93835
3507704,Braúna,-50.33939,-21.55311
3507753,Brejo Alegre,-50.20978,-21.17655
3507803,Brodowski,-47.62777,-21.04954
3507902,Brotas,-48.08123,-22.27329
3508009,Buri,-48.57537,-23.75207
3508108,Buritama,-50.20022,-21.04911
3508207,Buritizal,-47.69293,-20.20932
3508306,Cabrália Paulista,-49.37299,-22.48945
3508405,Cabreúva,-47.08021,-23.30131
3508504,Caçapava,-45.71331,-23.10373
3508603,Cachoeira Paulista,-44.99167,-22.702379999999998
3508702,Caconde,-46.61704,-21.53951
3508801,Cafelândia,-49.54868,-21.73115
3508900,Caiabu,-51.223890000000004,-21.94976
3509007,Caieiras,-46.74523,-23.37593
3509106,Caiuá,-51.98664,-21.801460000000002
3509205,Cajamar,-46.87203,-23.35143
3509254,Cajati,-48.195029999999996,-24.77205
3509304,Cajobi,-48.838770000000004,-20.87368
3509403,Cajuru,-47.31029,-21.27596
3509452,Campina do Monte Alegre,-48.44207,-23.60698
3509502,Campinas,-47.0438,-22.883760000000002
3509601,Campo Limpo Paulista,-46.760059999999996,-23.21792
3509700,Campos do Jordão,-45.53307,-22.701729999999998
3509809,Campos Novos Paulista,-50.01028,-22.610870000000002
3509908,Cananéia,-48.00863,-25.0188
3509957,Canas,-45.04136,-22.73007
3510005,Cândido Mota,-50.42167,-22.80868
3510104,Cândido Rodrigues,-48.62862,-21.34283
3510153,Canitar,-49.79187,-23.018729999999998
3510203,Capão Bonito,-48.289840000000005,-24.0392
3510302,Capela do Alto,-47.730990000000006,-23.467389999999998
3510401,Capivari,-47.47802,-22.980729999999998
3510500,Caraguatatuba,-45.48808,-23.639670000000002
3510609,Carapicuíba,-46.84193,-23.55004
3510708,Cardoso,-49.947590000000005,-20.06719
3510807,Casa Branca,-47.08813,-21.80055
3510906,Cássia dos Coqueiros,-47.144090000000006,-21.263279999999998
3511003,Castilho,-51.57025,-20.89761
3511102,Catanduva,-48.96369,-21.133760000000002
3511201,Catiguá,-49.0528,-21.062839999999998
3511300,Cedral,-49.263909999999996,-20.91389
3511409,Cerqueira César,-49.14382,-23.05934
3511508,Cerquilho,-47.75713,-23.18712
3511607,Cesário Lange,-47.9039,-23.21651
3511706,Charqueada,-47.7462,-22.530179999999998
3557204,Chavantes,-49.72654,-23.046329999999998
3511904,Clementina,-50.46007,-21.57033
3512001,Colina,-48.58886,-20.746170000000003
3512100,Colômbia,-48.721740000000004,-20.26687
3512209,Conchal,-47.14113,-22.369320000000002
3512308,Conchas,-48.0471,-22.965629999999997
3512407,Cordeirópolis,-47.41467,-22.47955
3512506,Coroados,-50.3034,-21.37561
3512605,Coronel Macedo,-49.30686,-23.63012
3512704,Corumbataí,-47.61108,-22.23641
3512803,Cosmópolis,-47.18636,-22.65164
3512902,Cosmorama,-49.77462,-20.442529999999998
3513009,Cotia,-46.96051,-23.67515
3513108,Cravinhos,-47.74458,-21.33965
3513207,Cristais Paulista,-47.400909999999996,-20.37132
3513306,Cruzália,-50.769059999999996,-22.73798
3513405,Cruzeiro,-45.0063,-22.55143
3513504,Cubatão,-46.4082,-23.8659
3513603,Cunha,-44.94214,-23.052870000000002
3513702,Descalvado,-47.6546,-21.88121
3513801,Diadema,-46.61143,-23.697210000000002
3513850,Dirce Reis,-50.62813,-20.44845
3513900,Divinolândia,-46.69741,-21.66168
3514007,Dobrada,-48.35732,-21.51612
3514106,Dois Córregos,-48.3405,-22.39591
3514205,Dolcinópolis,-50.52828,-20.11724
3514304,Dourado,-48.333529999999996,-22.11729
3514403,Dracena,-51.58405,-21.55671
3514502,Duartina,-49.41337,-22.39329
3514601,Dumont,-47.97981,-21.24709
3514700,Echaporã,-50.20062,-22.44823
3514809,Eldorado,-48.23363,-24.49502
3514908,Elias Fausto,-47.37066,-23.07064
3514924,Elisiário,-49.092079999999996,-21.1613
3514957,Embaúba,-48.84754,-20.95289
3515004,Embu das Artes,-46.85151,-23.651329999999998
3515103,Embu-Guaçu,-46.83065,-23.8543
3515129,Emilianópolis,-51.472159999999995,-21.80097
3515152,Engenheiro Coelho,-47.17479,-22.48709
3515186,Espírito Santo do Pinhal,-46.79332,-22.19249
3515194,Espírito Santo do Turvo,-49.43295,-22.67089
3557303,Estiva Gerbi,-46.94308,-22.23607
3515301,Estrela do Norte,-51.66907,-22.48561
3515202,Estrela d'Oeste,-50.41147,-20.26574
3515350,Euclides da Cunha Paulista,-52.5886,-22.51897
3515400,Fartura,-49.519690000000004,-23.39017
3515608,Fernando Prestes,-48.69567,-21.31028
3515509,Fernandópolis,-50.28302,-20.27177
3515657,Fernão,-49.542359999999995,-22.36579
3515707,Ferraz de Vasconcelos,-46.37393,-23.56107
3515806,Flora Rica,-51.37428,-21.698439999999998
3515905,Floreal,-50.15481,-20.66959
3516002,Flórida Paulista,-51.17065,-21.53996
3516101,Florínea,-50.69531,-22.88121
3516200,Franca,-47.38111,-20.555220000000002
3516309,Francisco Morato,-46.72351,-23.27371
3516408,Franco da Rocha,-46.73575,-23.31417
3516507,Gabriel Monteiro,-50.56475,-21.499589999999998
3516606,Gália,-49.57777,-22.32048
3516705,Garça,-49.689640000000004,-22.23104
3516804,Gastão Vidigal,-50.20278,-20.804289999999998
3516853,Gavião Peixoto,-48.44793,-21.7916
3516903,General Salgado,-50.41577,-20.638270000000002
3517000,Getulina,-50.02792,-21.783279999999998
3517109,Glicério,-50.198879999999996,-21.34026
3517208,Guaiçara,-49.76275,-21.5695
3517307,Guaimbê,-49.860640000000004,-21.878510000000002
3517406,Guaíra,-48.36414,-20.31404
3517505,Guapiaçu,-49.18991,-20.74285
3517604,Guapiara,-48.55584,-24.21254
3517703,Guará,-47.77525,-20.48258
3517802,Guaraçaí,-51.27946,-21.08642
3517901,Guaraci,-49.002720000000004,-20.37477
3518008,Guarani d'Oeste,-50.344609999999996,-20.06683
3518107,Guarantã,-49.588409999999996,-21.91614
3518206,Guararapes,-50.69514,-21.285220000000002
3518305,Guararema,-46.05856,-23.427570000000003
3518404,Guaratinguetá,-45.23285,-22.7935
3518503,Guareí,-48.219120000000004,-23.37049
3518602,Guariba,-48.22656,-21.39594
3518701,Guarujá,-46.2349,-23.95051
3518800,Guarulhos,-46.454879999999996,-23.40269
3518859,Guatapará,-47.97991,-21.45329
3518909,Guzolândia,-50.713640000000005,-20.62849
3519006,Herculândia,-50.373129999999996,-21.962320000000002
3519055,Holambra,-47.06503,-22.6303
3519071,Hortolândia,-47.20772,-22.878429999999998
3519105,Iacanga,-49.039629999999995,-21.89091
3519204,Iacri,-50.61946,-21.799870000000002
3519253,Iaras,-49.106840000000005,-22.81914
3519303,Ibaté,-48.02729,-21.95091
3519402,Ibirá,-49.22034,-21.074720000000003
3519501,Ibirarema,-50.07692,-22.81333
3519600,Ibitinga,-48.84782,-21.792939999999998
3519709,Ibiúna,-47.21525,-23.80238
3519808,Icém,-49.18529,-20.36724
3519907,Iepê,-51.057190000000006,-22.648629999999997
3520004,Igaraçu do Tietê,-48.57455,-22.54174
3520103,Igarapava,-47.68245,-20.06369
3520202,Igaratá,-46.15036,-23.134829999999997
3520301,Iguape,-47.47462,-24.54962
3520426,Ilha Comprida,-47.71978,-24.86188
3520442,Ilha Solteira,-51.25898,-20.43143
3520400,Ilhabela,-45.32312,-23.84826
3520509,Indaiatuba,-47.2025,-23.106070000000003
3520608,Indiana,-51.26255,-22.13324
3520707,Indiaporã,-50.26367,-19.94793
3520806,Inúbia Paulista,-50.95742,-21.73902
3520905,Ipaussu,-49.60812,-23.06513
3521002,Iperó,-47.62911,-23.40448
3521101,Ipeúna,-47.716029999999996,-22.42391
3521150,Ipiguá,-49.403529999999996,-20.64799
3521200,Iporanga,-48.54635,-24.512710000000002
3521309,Ipuã,-48.06649,-20.417479999999998
3521408,Iracemápolis,-47.524229999999996,-22.59369
3521507,Irapuã,-49.39744,-21.2677
3521606,Irapuru,-51.34648,-21.48415
3521705,Itaberá,-49.1422,-23.86979
3521804,Itaí,-49.05363,-23.46932
3521903,Itajobi,-49.053709999999995,-21.355539999999998
3522000,Itaju,-48.79395,-21.951620000000002
3522109,Itanhaém,-46.83466,-24.092010000000002
3522158,Itaoca,-48.839,-24.61788
3522208,Itapecerica da Serra,-46.85883,-23.7372
3522307,Itapetininga,-48.123329999999996,-23.64548
3522406,Itapeva,-48.87172,-23.914070000000002
3522505,Itapevi,-46.96767,-23.55095
3522604,Itapira,-46.7721,-22.43196
3522653,Itapirapuã Paulista,-49.22293,-24.569
3522703,Itápolis,-48.81547,-21.5481
3522802,Itaporanga,-49.458490000000005,-23.67295
3522901,Itapuí,-48.70145,-22.25083
3523008,Itapura,-51.44057,-20.59507
3523107,Itaquaquecetuba,-46.33388,-23.46146
3523206,Itararé,-49.30355,-24.08051
3523305,Itariri,-47.12814,-24.29269
3523404,Itatiba,-46.81431,-23.00671
3523503,Itatinga,-48.62937,-23.15365
3523602,Itirapina,-47.834070000000004,-22.2946
3523701,Itirapuã,-47.1694,-20.65756
3523800,Itobi,-46.92199,-21.74897
3523909,Itu,-47.284620000000004,-23.30714
3524006,Itupeva,-47.0684,-23.14651
3524105,Ituverava,-47.8096,-20.32953
3524204,Jaborandi,-48.41596,-20.64999
3524303,Jaboticabal,-48.28794,-21.218339999999998
3524402,Jacareí,-45.99051,-23.29888
3524501,Jaci,-49.58116,-20.94504
3524600,Jacupiranga,-48.05388,-24.77736
3524709,Jaguariúna,-47.01278,-22.691979999999997
3524808,Jales,-50.5541,-20.28581
3524907,Jambeiro,-45.7106,-23.27929
3525003,Jandira,-46.8997,-23.54414
3525102,Jardinópolis,-47.826029999999996,-20.99205
3525201,Jarinu,-46.721309999999995,-23.11198
3525300,Jaú,-48.55603,-22.29607
3525409,Jeriquara,-47.57419,-20.340139999999998
3525508,Joanópolis,-46.209179999999996,-22.93881
3525607,João Ramalho,-50.79914,-22.27792
3525706,José Bonifácio,-49.77932,-21.089370000000002
3525805,Júlio Mesquita,-49.79335,-21.97295
3525854,Jumirim,-47.788129999999995,-23.09962
3525904,Jundiaí,-46.91301,-23.1946
3526001,Junqueirópolis,-51.43505,-21.4489
3526100,Juquiá,-47.65227,-24.21367
3526209,Juquitiba,-47.02462,-23.955189999999998
3526308,Lagoinha,-45.20677,-23.0858
3526407,Laranjal Paulista,-47.86567,-23.01219
3526506,Lavínia,-51.03263,-21.1508
3526605,Lavrinhas,-44.88886,-22.52035
3526704,Leme,-47.33762,-22.17216
3526803,Lençóis Paulista,-48.82503,-22.67611
3526902,Limeira,-47.36371,-22.59851
3527009,Lindóia,-46.65503,-22.51339
3527108,Lins,-49.68288,-21.64977
3527207,Lorena,-45.05999,-22.79397
3527256,Lourdes,-50.23404,-20.94915
3527306,Louveira,-46.93719,-23.08417
3527405,Lucélia,-50.991659999999996,-21.64414
3527504,Lucianópolis,-49.5503,-22.47335
3527603,Luís Antônio,-47.781890000000004,-21.55266
3527702,Luiziânia,-50.35085,-21.67261
3527801,Lupércio,-49.816990000000004,-22.427220000000002
3527900,Lutécia,-50.38548,-22.32528
3528007,Macatuba,-48.719390000000004,-22.48713
3528106,Macaubal,-49.975,-20.83793
3528205,Macedônia,-50.18155,-20.09809
3528304,Magda,-50.23001,-20.59646
3528403,Mairinque,-47.229279999999996,-23.50796
3528502,Mairiporã,-46.56127,-23.31727
3528601,Manduri,-49.30364,-23.047
3528700,Marabá Paulista,-52.05659,-22.1277
3528809,Maracaí,-50.74543,-22.65227
3528858,Marapoama,-49.13776,-21.25551
3528908,Mariápolis,-51.1718,-21.77916
3529005,Marília,-49.983090000000004,-22.177789999999998
3529104,Marinópolis,-50.83232,-20.479879999999998
3529203,Martinópolis,-51.12344,-22.17234
3529302,Matão,-48.43012,-21.610120000000002
3529401,Mauá,-46.44643,-23.66614
3529500,Mendonça,-49.57025,-21.194
3529609,Meridiano,-50.186659999999996,-20.39819
3529658,Mesópolis,-50.6154,-19.95748
3529708,Miguelópolis,-48.10549,-20.1847
3529807,Mineiros do Tietê,-48.43322,-22.463260000000002
3530003,Mira Estrela,-50.1243,-19.95176
3529906,Miracatu,-47.394690000000004,-24.195079999999997
3530102,Mirandópolis,-51.13053,-21.08107
3530201,Mirante do Paranapanema,-51.99797,-22.34925
3530300,Mirassol,-49.504259999999995,-20.827679999999997
3530409,Mirassolândia,-49.48701,-20.595
3530508,Mococa,-47.03297,-21.449479999999998
3530607,Mogi das Cruzes,-46.18607,-23.56958
3530706,Mogi Guaçu,-47.02897,-22.23209
3530805,Mogi Mirim,-46.98838,-22.45135
3530904,Mombuca,-47.60201,-22.94272
3531001,Monções,-50.07946,-20.863139999999998
3531100,Mongaguá,-46.66791,-24.06966
3531209,Monte Alegre do Sul,-46.66766,-22.7043
3531308,Monte Alto,-48.53301,-21.25931
3531407,Monte Aprazível,-49.765840000000004,-20.737470000000002
3531506,Monte Azul Paulista,-48.68132,-20.90889
3531605,Monte Castelo,-51.57137,-21.25486
3531803,Monte Mor,-47.30733,-22.9532
3531704,Monteiro Lobato,-45.80429,-22.93656
3531902,Morro Agudo,-48.15333,-20.68872
3532009,Morungaba,-46.782540000000004,-22.89386
3532058,Motuca,-48.170320000000004,-21.51381
3532108,Murutinga do Sul,-51.30144,-20.996760000000002
3532157,Nantes,-51.20089,-22.596870000000003
3532207,Narandiba,-51.521679999999996,-22.56371
3532306,Natividade da Serra,-45.38145,-23.415129999999998
3532405,Nazaré Paulista,-46.36649,-23.19143
3532504,Neves Paulista,-49.64651,-20.87047
3532603,Nhandeara,-50.04681,-20.6731
3532702,Nipoã,-49.778240000000004,-20.89161
3532801,Nova Aliança,-49.51598,-21.062620000000003
3532827,Nova Campina,-48.97291,-24.190620000000003
3532843,Nova Canaã Paulista,-50.91056,-20.37205
3532868,Nova Castilho,-50.34575,-20.777820000000002
3532900,Nova Europa,-48.54967,-21.77434
3533007,Nova Granada,-49.331109999999995,-20.476
3533106,Nova Guataporanga,-51.64545,-21.32236
3533205,Nova Independência,-51.50521,-21.1353
3533304,Nova Luzitânia,-50.249359999999996,-20.868660000000002
3533403,Nova Odessa,-47.28516,-22.784110000000002
3533254,Novais,-48.91799,-20.98856
3533502,Novo Horizonte,-49.2838,-21.469170000000002
3533601,Nuporanga,-47.72907,-20.70486
3533700,Ocauçu,-49.937940000000005,-22.43809
3533809,Óleo,-49.38304,-22.95366
3533908,Olímpia,-48.95961,-20.70524
3534005,Onda Verde,-49.24364,-20.61743
3534104,Oriente,-50.09373,-22.14195
3534203,Orindiúva,-49.35548,-20.2016
3534302,Orlândia,-47.90583,-20.69787
3534401,Osasco,-46.78927,-23.52875
3534500,Oscar Bressane,-50.25736,-22.29535
3534609,Osvaldo Cruz,-50.87389,-21.73273
3534708,Ourinhos,-49.85243,-22.95269
3534807,Ouro Verde,-51.737840000000006,-21.51041
3534757,Ouroeste,-50.401959999999995,-19.92248
3534906,Pacaembu,-51.27421,-21.49557
3535002,Palestina,-49.49765,-20.32115
3535101,Palmares Paulista,-48.82667,-21.10471
3535200,Palmeira d'Oeste,-50.74875,-20.43896
3535309,Palmital,-50.220929999999996,-22.8288
3535408,Panorama,-51.85807,-21.46331
3535507,Paraguaçu Paulista,-50.62658,-22.4591
3535606,Paraibuna,-45.64185,-23.478379999999998
3535705,Paraíso,-48.76466,-21.01964
3535804,Paranapanema,-48.79521,-23.43848
3535903,Paranapuã,-50.59404,-20.06377
3536000,Parapuã,-50.821709999999996,-21.85291
3536109,Pardinho,-48.401790000000005,-23.10221
3536208,Pariquera-Açu,-47.8501,-24.67826
3536257,Parisi,-50.03738,-20.27158
3536307,Patrocínio Paulista,-47.28942,-20.70421
3536406,Paulicéia,-51.79072,-21.198339999999998
3536505,Paulínia,-47.145070000000004,-22.74837
3536570,Paulistânia,-49.30557,-22.56839
3536604,Paulo de Faria,-49.46342,-20.06662
3536703,Pederneiras,-48.86111,-22.30111
3536802,Pedra Bela,-46.44185,-22.775760000000002
3536901,Pedranópolis,-50.107009999999995,-20.21011
3537008,Pedregulho,-47.43906,-20.205579999999998
3537107,Pedreira,-46.88855,-22.75475
3537156,Pedrinhas Paulista,-50.80242,-22.81691
3537206,Pedro de Toledo,-47.16353,-24.163710000000002
3537305,Penápolis,-50.095690000000005,-21.4054
3537404,Pereira Barreto,-51.10647,-20.67775
3537503,Pereiras,-47.97883,-23.12048
3537602,Peruíbe,-47.01279,-24.27897
3537701,Piacatu,-50.6436,-21.57134
3537800,Piedade,-47.438140000000004,-23.787
3537909,Pilar do Sul,-47.72815,-23.8564
3538006,Pindamonhangaba,-45.45935,-22.88004
3538105,Pindorama,-48.91163,-21.20982
3538204,Pinhalzinho,-46.57343,-22.77869
3538303,Piquerobi,-51.73157,-21.85267
3538501,Piquete,-45.173770000000005,-22.5903
3538600,Piracaia,-46.30226,-23.046870000000002
3538709,Piracicaba,-47.78402,-22.72646
3538808,Piraju,-49.36608,-23.18692
3538907,Pirajuí,-49.41361,-21.95759
3539004,Pirangi,-48.66942,-21.09385
3539103,Pirapora do Bom Jesus,-46.98491,-23.37837
3539202,Pirapozinho,-51.6198,-22.47918
3539301,Pirassununga,-47.38988,-21.99592
3539400,Piratininga,-49.1918,-22.42495
3539509,Pitangueiras,-48.249359999999996,-21.006220000000003
3539608,Planalto,-49.935990000000004,-21.0012
3539707,Platina,-50.21273,-22.625220000000002
3539806,Poá,-46.346779999999995,-23.530479999999997
3539905,Poloni,-49.81997,-20.75246
3540002,Pompéia,-50.18773,-22.02919
3540101,Pongaí,-49.358909999999995,-21.73019
3540200,Pontal,-48.06442,-20.984579999999998
3540259,Pontalinda,-50.52511,-20.45066
3540309,Pontes Gestal,-49.75738,-20.17483
3540408,Populina,-50.51729,-19.90728
3540507,Porangaba,-48.11735,-23.17386
3540606,Porto Feliz,-47.516909999999996,-23.23033
3540705,Porto Ferreira,-47.447179999999996,-21.84261
3540754,Potim,-45.30341,-22.82532
3540804,Potirendaba,-49.391729999999995,-21.07554
3540853,Pracinha,-51.0752,-21.83752
3540903,Pradópolis,-48.086059999999996,-21.34444
3541000,Praia Grande,-46.52292,-24.015060000000002
3541059,Pratânia,-48.6969,-22.81853
3541109,Presidente Alves,-49.43176,-22.12217
3541208,Presidente Bernardes,-51.62034,-22.10727
3541307,Presidente Epitácio,-52.17492,-21.91066
3541406,Presidente Prudente,-51.34313,-21.99315
3541505,Presidente Venceslau,-51.83834,-21.79301
3541604,Promissão,-49.870459999999994,-21.52451
3541653,Quadra,-48.03862,-23.30102
3541703,Quatá,-50.64529,-22.20594
3541802,Queiroz,-50.245259999999995,-21.80055
3541901,Queluz,-44.78528,-22.504279999999998
3542008,Quintana,-50.369279999999996,-22.1002
3542107,Rafard,-47.58378,-23.04516
3542206,Rancharia,-50.928329999999995,-22.28276
3542305,Redenção da Serra,-45.526140000000005,-23.25366
3542404,Regente Feijó,-51.294059999999995,-22.25253
3542503,Reginópolis,-49.18046,-21.88316
3542602,Registro,-47.82075,-24.503989999999998
3542701,Restinga,-47.50593,-20.648229999999998
3542800,Ribeira,-49.036559999999994,-24.60732
3542909,Ribeirão Bonito,-48.18533,-22.06012
3543006,Ribeirão Branco,-48.77815,-24.25617
3543105,Ribeirão Corrente,-47.57333,-20.448929999999997
3543204,Ribeirão do Sul,-49.92265,-22.75166
3543238,Ribeirão dos Índios,-51.58328,-21.784270000000003
3543253,Ribeirão Grande,-48.35882,-24.18865
3543303,Ribeirão Pires,-46.4028,-23.70103
3543402,Ribeirão Preto,-47.8213,-21.21084
